Country.Name,Continent,Country Code,Year,Human capital,Human capital per capita,"Human capital per capita, employed female","Human capital per capita, employed male","Human capital per capita, female","Human capital per capita, male","Human capital per capita, self-employed female","Human capital per capita, self-employed male","Human capital, employed female","Human capital, employed male","Human capital, female","Human capital, male","Human capital, self-employed female","Human capital, self-employed male",Natural capital,Natural capital per capita,"Natural capital per capita, agricultural land","Natural capital per capita, agricultural land: cropland","Natural capital per capita, agricultural land: pastureland","Natural capital per capita, fisheries","Natural capital per capita, forests: ecosystem services","Natural capital per capita, forests: timber","Natural capital per capita, fossil fuels","Natural capital per capita, mangroves","Natural capital per capita, nonrenewable assets","Natural capital per capita, nonrenewable assets: coal","Natural capital per capita, nonrenewable assets: gas","Natural capital per capita, nonrenewable assets: minerals","Natural capital per capita, nonrenewable assets: oil","Natural capital per capita, protected areas","Natural capital per capita, renewable","Natural capital, agricultural land","Natural capital, agricultural land: cropland","Natural capital, agricultural land: pastureland","Natural capital, fisheries","Natural capital, forests: ecosystem services","Natural capital, forests: timber","Natural capital, fossil fuels","Natural capital, mangroves","Natural capital, nonrenewable assets","Natural capital, nonrenewable assets: coal","Natural capital, nonrenewable assets: gas","Natural capital, nonrenewable assets: minerals","Natural capital, nonrenewable assets: oil","Natural capital, protected areas","Natural capital, renewable",Net foreign assets,Net foreign assets per capita,Produced capital,Produced capital per capita,Total wealth,Total wealth per capita
Ghana,Africa,GHA,2014,427954966326.768,15719.4955452862,3064.82951957859,5949.60983517148,5344.48922269254,10375.0063225936,2279.65970311395,4425.39648742213,83438365440.5408,161974986368.55,145500897197.495,282454069129.272,62062531756.954,120479082760.722,202223505604.383,7428.00468653286,3095.4775293092,2868.55895014751,226.918579161691,58.7079439712337,748.137877501753,2020.94277425153,819.810052699937,69.5014458625915,1341.61332585199,0,0.00986380035137671,521.803273152055,819.800188899586,93.6237897845651,6086.39136068087,84272741323.3075,78095002818.6403,6177738504.66723,1598292776.82242,20367658698.1859,55019099971.213,22318895825.048,1892140166.84564,36524714424.4845,0,268536.756479645,14205818599.4365,22318627288.2915,2548858243.52378,165698791179.898,-21218521778.4181,-779.391489334232,238131195279.128,8746.95367018057,847091145431.86,31115.0624126654
Ghana,Africa,GHA,2001,182890008969.236,9257.00640146261,1645.5096603017,3475.37486110576,2974.58249554411,6282.4239059185,1329.07283524241,2807.04904481275,32510215881.885,68662730903.8766,58768612194.5253,124121396774.711,26258396312.6402,55458665870.8342,174838808002.018,8849.49360558574,5212.32103659624,4894.48813981304,317.832896783198,0,687.278801918956,2447.74643210649,27.2171830316912,68.7440285804006,302.269397362279,0,0.471309319270095,275.052214330588,26.7458737124211,131.133909021378,8547.22420822346,102979451432.917,96700049775.1401,6279401657.77707,0,13578517805.4391,48359950021.3849,537727925.519945,1358170823.09292,5971914720.28994,0,9311624.28654828,5434186794.76999,528416301.233397,2590803198.89391,168866893281.728,-30950333162.5981,-1566.55595255488,153300705700.737,7759.33918981418,480079189509.393,24299.2832443077
Ghana,Africa,GHA,2016,462463347754.629,16237.0698882242,3160.15881422057,6126.47791723343,5525.32859938342,10711.7412888408,2365.16978516283,4585.26337160739,90007472698.0544,174494013208.835,157372110799.894,305091236954.735,67364638101.8393,130597223745.9,190821406387.785,6699.73204737432,2540.99177743517,2357.55046459508,183.44131284009,61.4624407729845,726.32555914015,2105.18545633782,727.135346781542,70.898687188733,1119.13222782068,0,11.74529353092,391.996881039136,715.390053250622,75.7358986787867,5580.59981955364,72372390591.3526,67147625024.872,5224765566.48054,1750569919.12434,20687165353.8496,59959778487.3991,20710229681.7232,2019332579.98039,31875063679.6482,0,334528816.101812,11164833997.9251,20375700865.6213,2157105776.43067,158946342708.137,-26796954855.226,-940.840027406343,247916776324.241,8704.34823253444,874404575611.429,30700.3101407267
Ghana,Africa,GHA,1997,156622638157.175,8745.47821426924,1556.36549848229,3305.29949019648,2799.69117413748,5945.78704013175,1243.3256756552,2640.48754993527,27872926366.8369,59194558990.4364,50139627242.2606,106483010914.914,22266700875.4238,47288451924.4775,131403837336.159,7337.3134957765,3696.63015838395,3427.7468865485,268.883271835445,0,690.859608210844,2459.27269592988,17.409241912508,68.8989937572203,312.034827579699,0,0.929804235736463,294.62558566719,16.4794376767716,109.617211914908,7025.2786681968,66202894057.0458,61387467574.9938,4815426482.05191,0,12372594360.5539,44043077822.3177,311781852.272478,1233911045.71315,5588227046.60241,0,16651850.1107408,5276445194.32993,295130002.161737,1963133003.92591,125815610289.556,-17514008205.5447,-977.945327752784,136137301636.179,7601.62017200745,406649768923.968,22706.4665543004
Ghana,Africa,GHA,2007,255005091102.292,11104.5850352675,2128.40462555919,4155.3026427076,3761.32259905512,7343.26243621241,1632.91797349593,3187.95979350482,48876568887.4915,95422145500.7946,86374809053.2814,168630282049.01,37498240165.79,73208136548.2157,192679516263.863,8390.52296429642,4467.17594701378,4131.98759750902,335.188349504763,68.9209312111096,601.464704932611,2699.39135522428,40.3192808863596,67.2602392208667,348.015233254377,0,0.0974623506546804,307.695952368017,40.2218185357049,138.2945534394,8042.50773104205,102583987219.723,94886740061.8669,7697247157.8565,1582696542.60164,13812003004.9784,61988677314.2371,925889789.033194,1544560501.41506,7991803023.63092,0,2238120.15746715,7065913234.59772,923651668.875727,3175788657.2765098,184687713240.232,-10589258622.2953,-461.125392922248,191984915627.11,8360.2755217727,629080264370.969,27394.2581284144
Ghana,Africa,GHA,2018,534363203481.716,17951.4652038658,3494.15875713393,6779.42927073982,6105.48808997302,11845.9771138928,2611.32933283909,5066.54784315295,104011001092.751,201804003280.474,181742723366.941,352620480114.775,77731722274.1892,150816476834.301,179528540192.135,6031.1045396864,2475.4158143783,2335.29613358445,140.119680793849,69.5053994355966,702.306702910936,1860.53161481111,498.193026569981,72.1106327532771,793.35186733426,0,25.2409434218036,295.15884076428,472.952083148177,57.8825080629213,5237.75267235214,73685969891.5069,69515012220.3908,4170957671.11604,2068974731.58254,20905639474.6737,55382645515.4966,14829765626.7555,2146524993.11514,23615790716.9406,0,751349888.858718,8786025090.18511,14078415737.8968,1722994868.81985,155912749475.195,-27075260000,-909.569717017857,261581126725.365,8787.58953423909,948397610399.216,31860.5895607734
Ghana,Africa,GHA,2010,312546522138.236,12613.0479301654,2443.59150422765,4761.78342277483,4277.52019524545,8335.52773491992,1833.9286910178,3573.74431214511,60551266466.3981,117995178976.876,105995320702.988,206551201435.249,45444054236.5897,88556022458.3729,167633212536.323,6764.96327632489,3359.84477652292,3096.40607765638,263.438698866542,63.9616595309682,500.320830033634,2144.67227771884,29.8646593399741,66.092837850983,521.37935669425,0,0.0252125753011577,491.514697354276,29.8394467646729,108.691537973301,6243.58391963064,83255673461.3781,76727762873.6094,6527910587.76864,1584945553.78511,12397759545.9972,53144161921.7349,740034880.009349,1637755340.57614,12919581813.3486,0,624758.009971498,12179546933.3393,739410121.999378,2693334899.50243,154713630722.974,-19956230845.4306,-805.348574787637,212999459769.653,8595.75200771462,673222963598.782,27168.4146394172
Ghana,Africa,GHA,2008,275950826564.856,11710.7823778549,2217.0362247232,4324.78943304499,3968.8047511208,7741.97762673407,1751.7685263976,3417.18819368907,52241853618.0382,101908581362.121,93520220614.5791,182430605950.277,41278366996.5409,80522024588.1553,179998799066.857,7638.77677188899,4031.84149742875,3718.18007515268,313.661422276068,75.3675919019928,574.912332404946,2367.83685208311,43.1312254489676,66.8662850633866,392.539402600581,0,0.0634140436883874,349.408177151613,43.0678114052792,129.412810406227,7246.23736928841,95005607473.1491,87614544609.3847,7391062863.76436,1775948746.24997,13547133591.132,55795293211.0372,1016336648.51502,1575625439.63376,9249729788.48463,0,1494277.42801552,8233393139.96961,1014842371.087,3049460817.1705,170749069278.372,-13898483528.1653,-589.822897096093,204304023962.533,8670.24025015178,646355166066.08,27429.9765027995
Ghana,Africa,GHA,2006,257529114431.339,11507.5955812852,2173.08315133619,4245.79488361416,3895.84627312134,7611.7493081639,1722.76312178514,3365.95442454974,48631547363.3258,95016877219.1199,87185358017.7276,170343756413.612,38553810654.4014,75326879194.492,202473906591.101,9047.4734787104,4992.4669795392,4641.41976195351,351.047217585691,71.4331470995692,613.401864987667,2858.23424816505,44.113637526283,67.6300032863931,299.469510025756,0,0.152147095133226,255.355872499473,43.9614904311498,144.837725606771,8748.00396868464,111726693120.792,103870588130.844,7856104989.94715,1598606327.76435,13727354073.6616,63964581442.5692,987221520.450752,1513495563.19637,6701844635.68945,0,3404908.21007669,5714623115.2387,983816612.240675,3241331427.42883,195772061955.412,-6682804674.44333,-298.618716225655,181630467381.804,8116.09191638359,634950683729.801,28372.5422601536
Ghana,Africa,GHA,1998,164567881225.058,8964.78088572425,1600.30841260448,3395.20261292984,2871.86119603166,6092.91968969258,1271.55278342718,2697.71707676274,29377111178.2928,62326264017.1607,52719203985.8997,111848677239.158,23342092807.607,49522413221.9975,147419798287.939,8030.64474082692,4206.77644896696,3959.01819308968,247.758255877274,0,710.524072029936,2649.34879925036,17.0332593870974,68.909149567440707,293.814457537178,0,0.725362153055726,276.78119815008,16.3078972340417,101.271813475054,7736.83028328974,77224451530.8125,72676314577.3854,4548136953.42704,0,13043201232.0088,48634509206.2515,312682199.757412,1264976008.43684,5393597832.06535,0,13315586.2001398,5080915632.30794,299366613.557272,1859062478.36447,142026200455.874,-18458457226.9598,-1005.51835082514,138863060145.533,7564.51926134596,432392282431.57,23554.426537072
Ghana,Africa,GHA,2002,191850009842.58,9475.76803195496,1675.10412790187,3533.44376861742,3047.47089989817,6428.29713205678,1372.3667719963,2894.85336343937,33914796388.174,71539448781.504,61700256925.7513,130149752916.829,27785460537.5772,58610304135.3249,183863594286.1,9081.30664369595,5388.9089739118,5041.07916891663,347.829804995178,0,670.574578615793,2470.72536341748,30.3346610716583,68.6164992062832,338.97096744574,0,0.413089527142049,308.636306374082,29.9215715445163,143.510261098852,8742.33567625021,109105904260.137,102063609505.049,7042294755.08808,0,13576708407.5698,50023247054.1138,614167105.562663,1389235785.81661,6862935354.84505,0,8363567.95362776,6248768249.28238,605803537.609035,2905563423.61684,177000658931.254,-28394524843.5861,-1402.44939792381,154925705352.477,7652.01965489423,502244784637.571,24806.6449326213
Ghana,Africa,GHA,2015,442391872720.097,15885.260377095,3101.64092734411,6018.77593285228,5402.20633358801,10483.054043507,2300.56540624388,4464.27811065475,86378234021.9962,167618124803.069,150447151636.391,291944721083.706,64068917614.394,124326596280.637,196684502740.355,7062.48177426806,2707.94107661295,2500.36447149356,207.576605119391,61.8350300159981,736.771063570009,2062.59434801759,879.61021788859,70.225931886135,1337.44233984331,0,8.05583312451693,457.832121954723,871.554384764073,85.6719843220584,5725.03943442475,75414006170.5148,69633162741.3408,5780843429.17398,1722056427.09669,20518488387.4292,57441612829.7833,24496445278.074,1955736373.41301,37246705897.9761,0,224348548.130462,12750260619.9021,24272096729.9435,2385896654.14179,159437796842.379,-24012879151.6907,-862.24648609146,242167370947.3,8695.66549376543,857230867256.061,30781.1611590371
Greece,Europe,GRC,2011,1111066434287.17,100051.917112183,27803.7269409596,47255.129563657,37061.7980722311,62990.1190399522,9258.07113127144,15734.9894762952,308757579502.935,524763441036.325,411567524350.521,699498909936.647,102809944847.585,174735468900.321,107176181777.563,9651.25227861717,4626.06757014761,3275.99367702774,1350.07389311987,145.744727112129,1962.62678562079,46.0209583337309,905.235454449495,0,1338.39167906917,879.805125002347,3.18571642925017,433.156224619676,22.2446130178985,1532.40055833374,8312.860599548,51372013133.6646,36379578908.0316,14992434225.633,1618480474.36275,21794772229.0135,511058094.17929,10052548292.8807,0,14862704418.5036,9770147052.83343,35377059.1894638,4810156125.62282,247024180.857848,17017153427.8398,92313477359.0599,-199379736467.157,-17954.2143037192,1381286959355.29,124385.368957907,2400149838952.87,216134.324044988
Greece,Europe,GRC,1995,868828605085.236,82258.6649791227,20001.6662903145,34179.6723773595,30366.7352423839,51891.9297367389,10365.0689520694,17712.2573593792,211260659613.244,361010929139.544,320738103740.551,548090501344.686,109477444127.306,187079572205.14,106274204181.659,10061.7936685503,7390.63008124895,5649.84269509716,1740.78738615179,144.217750478198,1407.72918459654,83.8156321141978,134.130140746233,0,315.739988735078,85.6019985218682,6.75874212173543,181.609847988844,41.7694001026297,719.66103137732,9746.05367981521,78060965684.5538,59674502971.5485,18386462713.0053,1523249945.86655,14868651030.2739,885273530.181871,1416703068.47325,0,3334894069.23817,904141405.493746,71386868.3773142,1918191000.76492,441174794.602191,7601169921.54506,102939310112.421,-21163257345.8542,-2003.68782253526,1007230178129.58,95362.2029646401,1961169730050.62,185678.973789778
Greece,Europe,GRC,2009,1378604091200.54,124120.102742306,33456.9699434628,56563.009239637,46130.676595496,77989.4261468098,12673.706652033,21426.416907173,371607133930.531,628246305195.805,512374209167.676,866229882032.861,140767075237.144,237983576837.058,101778497823.99,9163.44125735922,4497.12082723123,3202.12421493673,1294.9966122945,257.176380007674,1926.99076214926,47.2562899197569,725.518750590775,0,1099.02867285254,700.999544108831,4.08850205890376,373.509922261767,20.4307044230402,1335.86832519876,8064.41258450668,49949597479.1113,35566048091.4139,14383549387.6974,2856462424.7437,21403119154.0348,524876415.495669,8058349096.63049,0,12206930152.8606,7786013853.40903,45411061.8727791,4148581056.23013,226924181.348682,14837512197.7441,89571567671.1296,-251292876925.75,-22624.6954448481,1378260378869.63,124089.157230031,2607350090968.41,234748.005784848
Greece,Europe,GRC,2001,1113253121575.46,102489.375159081,25717.2693816344,44276.1939234607,37657.0431760534,64832.3319830279,11939.7737944191,20556.1380595671,279344374702.871,480933862854.228,409035773707.991,704217347867.47,129691399005.121,223283485013.241,107959827128.273,9939.1010096612,6572.26869089212,5051.93046934889,1520.33822154323,3.06598879608311,2076.4615015626,56.9226194309207,114.638646006941,0,169.27128292227,98.2609153308427,2.24203225226831,54.6326369153299,14.1356984238295,1061.1109260572,9769.82972673892,71388850059.9374,54874735612.8896,16514114447.0478,33303175.0135759,22554798922.8912,618301006.044426,1245220105.22866,0,1838647018.91105,1067323032.7644399,24353250.2723957,593426913.682386,153543822.191828,11525926945.4755,106121180109.362,-101510225150.911,-9345.33157495337,1147469037442.5,105639.393577845,2267171760995.32,208722.538171634
Greece,Europe,GRC,2003,1304962742640.83,119413.834523464,30109.3258319241,51614.9371422471,43995.1358587694,75418.6986646948,13885.8100268452,23803.7615224479,329036820344.075,564051646136.076,480781924324.143,824180818316.691,151745103980.066,260129172180.617,103674482450.875,9486.98923514173,6231.49374164665,4862.73848940903,1368.75525223763,0,1954.42299797126,58.8440459194064,145.580573825913,0,186.583591141896,125.941976351022,2.3743771322024,41.0030173159839,17.2642203426877,1055.64485846252,9300.40564399984,68098199813.2765,53140346603.9561,14957853209.3204,0,21358071331.4398,643051852.890487,1590914701.40974,0,2038998544.85002,1376302733.50232,25947359.5071071,448083843.440284,188664608.400315,11536160908.4185,101635483906.025,-167686954928.536,-15344.608419285,1203319844836.67,110112.750452429,2444270114999.84,223668.965791749
Greece,Europe,GRC,2017,958361018205.162,89111.0760446836,26399.0856708783,40598.8424787195,35112.2937036953,53998.7823409882,8713.20803281703,13399.9398622688,283913692283.796,436627518630.192,377621447736.964,580739570468.196,93707755453.1686,144112051838.005,118941610520.384,11059.5221410498,5731.63137999779,4282.82517604559,1448.8062039522,51.4772579290328,2536.35212625006,59.0145827496429,157.322609800235,0,361.900280485526,140.341523584434,1.48940892940315,204.577670685291,15.4916772863975,2319.14651363777,10697.6218605643,61641855638.2032,46060409981.4888,15581445656.7145,553621384.826953,27277652948.7869,634682893.791347,1691954167.84378,0,3892121346.63179,1509328036.52152,16018114.9354645,2200167178.78801,166608016.386796,24941676308.1433,115049489173.752,-324712295087.509,-30192.6533639459,1316533765908.35,122414.975464014,2069124099546.39,192392.920285802
Greece,Europe,GRC,1999,1032037837587.35,95899.1636438177,23782.1913893174,40926.3419951126,35245.6182294113,60653.5454144062,11463.4268400939,19727.2034192936,255936761510.035,440436932796.12,379302699208.219,652735138379.124,123365937698.185,212298205583.005,105121501071.168,9768.11475950803,6677.93444166948,5068.20932428957,1609.72511737991,0,1909.35392977059,62.8221211209227,86.714478631423,0,140.104373836199,33.28601536724,1.88528456768907,53.3898952047763,51.543178696494,977.899893110828,9628.01038567183,71865913725.0456,54542538148.7884,17323375576.2571,0,20547890367.3044,676072695.222792,933195031.258828,0,1507760959.70428,358214045.005596,20288863.1615304,574565928.44545,554692123.091702,10523863323.891,103613740111.464,-52355404132.3121,-4864.97615267703,1094095805091.58,101665.722741112,2178899739617.79,202468.024991761
Greece,Europe,GRC,2010,1284922220561.9,115536.626433979,31829.617983464,53933.460887667,42879.6019324072,72657.0245015721,11049.9839489433,18723.563613905,353988035493.835,599812409841.908,476878675034.559,808043545527.339,122890639540.725,208231135685.43,102700816441.602,9234.57130229185,4546.8036500791,3228.40177502718,1318.40187505192,128.699298305253,1876.21841739246,46.8914172020392,781.853136040876,0,1209.33085308078,760.73796051672,3.95910339161915,427.477717039909,17.1560721325364,1426.62766623221,8025.24044921107,50566553852.5744,35904157025.0826,14662396827.4918,1431308782.91344,20866064810.3019,521495440.677144,8695255337.82997,0,13449380798.9323,8460426270.55098,44030538.8724532,4754125461.10234,190798528.406534,15866012756.2026,89251435642.6695,-262248918347.163,-23580.6921437948,1384951413963.94,124530.972835374,2510325532620.27,225721.478427851
